Date,Open,High,Low,Close,Adj Close,Volume,Percent_Change
2004/3/2,0.428570986,0.430357009,0.424463987,0.425179005,0.359468788,256687200,-0.79146308
2004/3/3,0.421429008,0.43196401,0.421429008,0.427143008,0.361129135,225131200,1.355862829
2004/3/4,0.427320987,0.45035699,0.426964015,0.449286014,0.37985009,660223200,5.140170393
2004/3/5,0.445535988,0.490893006,0.444642991,0.477499992,0.40370366,1540599200,7.174281075
2004/3/8,0.475356996,0.478392988,0.460714012,0.464286,0.392531842,522872000,-2.328985713
2004/3/9,0.462500006,0.486250013,0.459820986,0.483929008,0.409139127,618363200,4.633297732
2004/3/10,0.482856989,0.502499998,0.481070995,0.494286001,0.417895377,1006964000,2.366955866
2004/3/11,0.486963987,0.500714004,0.483749986,0.484820992,0.409893155,595851200,-0.440072706
2004/3/12,0.487857014,0.496071011,0.485179007,0.492143005,0.416083604,329224000,0.878534298
2004/3/15,0.482679009,0.488393009,0.468928993,0.472321004,0.399325132,481717600,-2.145940793
2004/3/16,0.474106997,0.475178987,0.453393012,0.461071014,0.389813751,605432800,-2.74958668
2004/3/17,0.463571012,0.471071005,0.46035701,0.467678994,0.395400524,411432000,0.886160224
2004/3/18,0.46321401,0.465357006,0.456963986,0.458393008,0.387549609,321081600,-1.040772166
2004/3/19,0.456429005,0.481070995,0.456070989,0.461786002,0.390418172,408576000,1.173675905
2004/3/22,0.45303601,0.467321008,0.450893015,0.461786002,0.390418172,419031200,1.931411953
2004/3/23,0.462143004,0.464286,0.45035699,0.451606989,0.381812334,385515200,-2.279817057
2004/3/24,0.451249987,0.459820986,0.451249987,0.455356985,0.384982795,428215200,0.910138186
2004/3/25,0.466785997,0.480536014,0.462321013,0.479820997,0.405666023,566445600,2.792500086
2004/3/26,0.482143015,0.488570988,0.480536014,0.482856989,0.408232719,419893600,0.148083497
2004/3/29,0.488750011,0.499821007,0.485713989,0.498392999,0.421367794,350728000,1.97298992
2004/3/30,0.495357007,0.499107003,0.488213986,0.498571008,0.421518266,359676800,0.648825314
2004/3/31,0.498571008,0.499642998,0.481249988,0.482856989,0.408232719,390773600,-3.151811732
2004/4/1,0.480179012,0.486963987,0.475356996,0.484106988,0.409289628,318332000,0.818023236
2004/4/2,0.495536,0.498750001,0.486250013,0.491070986,0.415177226,274478400,-0.9010473
2004/4/5,0.490714014,0.506606996,0.49000001,0.505713999,0.42755729,385672000,3.056767339
2004/4/6,0.494821012,0.50267899,0.489820987,0.496964008,0.420159519,257992000,0.433085003
2004/4/7,0.493036002,0.494643003,0.480713993,0.487679005,0.412309647,255119200,-1.086532673
2004/4/8,0.497857004,0.5,0.485713989,0.49160701,0.41563046,240917600,-1.255379353
2004/4/12,0.491070986,0.501785994,0.490893006,0.500714004,0.423330039,230540800,1.963670941
2004/4/13,0.499642998,0.500536025,0.479285985,0.480892986,0.406572312,436396800,-3.752681814
2004/4/14,0.477499992,0.483393013,0.469821006,0.475713998,0.402193666,639732800,-0.374030075
2004/4/15,0.514643013,0.528213978,0.502857029,0.523213983,0.442352682,1761446400,1.665420278
2004/4/16,0.520536005,0.523392975,0.508929014,0.521071017,0.440540791,402931200,0.102780842
2004/4/19,0.502143025,0.513392985,0.496964008,0.506250024,0.428010494,712353600,0.817894153
2004/4/20,0.503750026,0.507321,0.492143005,0.495178998,0.418650419,354519200,-1.701444817
2004/4/21,0.492857009,0.502143025,0.488750011,0.495178998,0.418650419,325875200,0.471128198
2004/4/22,0.492143005,0.503214002,0.484106988,0.496071011,0.419404566,344584800,0.798143152
2004/4/23,0.494643003,0.5,0.483036011,0.494643003,0.418197423,315828800,0
2004/4/26,0.492500007,0.493571013,0.482143015,0.48446399,0.409591347,231128800,-1.63167864
2004/4/27,0.486429006,0.49000001,0.476606995,0.481070995,0.406722784,283864000,-1.101498978
2004/4/28,0.478929013,0.482320994,0.470357001,0.472321004,0.399325132,231168000,-1.379747136
2004/4/29,0.472321004,0.482143015,0.463928998,0.478035986,0.404156864,460790400,1.209978532
2004/4/30,0.476963997,0.481429011,0.455179006,0.46035701,0.389210045,466502400,-3.481811338
2004/5/3,0.464286,0.470178992,0.459643006,0.465535998,0.393588603,297634400,0.269230347
2004/5/4,0.463750005,0.474106997,0.455356985,0.466785997,0.394645482,279983200,0.654661424
2004/5/5,0.467857003,0.477679014,0.463571012,0.475892991,0.402345091,238106400,1.717616186
2004/5/6,0.47142899,0.477679014,0.462500006,0.474642992,0.401288182,263558400,0.681757321
2004/5/7,0.474106997,0.492321014,0.474106997,0.476249993,0.40264681,419036800,0.452006743
2004/5/10,0.469107002,0.474999994,0.46321401,0.469285995,0.396759123,249978400,0.03815606
2004/5/11,0.47142899,0.485536009,0.47142899,0.484643012,0.409742683,305172000,2.802971856
2004/5/12,0.478392988,0.488213986,0.468571007,0.487500012,0.412158281,245420000,1.903669932
2004/5/13,0.483929008,0.495000005,0.480356991,0.485536009,0.410497695,229852000,0.332073672
2004/5/14,0.486606985,0.487857014,0.472321004,0.483213991,0.408534527,257801600,-0.69727614
2004/5/17,0.476785988,0.483213991,0.470714003,0.475713998,0.402193666,300445600,-0.224836628
2004/5/18,0.48160699,0.487320989,0.478570998,0.483213991,0.408534527,206063200,0.333674731
2004/5/19,0.489286005,0.491070986,0.471785992,0.472678989,0.399627715,375592000,-3.394132703
2004/5/20,0.475535989,0.482143015,0.472678989,0.476963997,0.403250486,196296800,0.300294428
2004/5/21,0.480356991,0.485713989,0.477320999,0.484106988,0.409289628,179894400,0.780668647
2004/5/24,0.487320989,0.498214006,0.484106988,0.488213986,0.412761837,235603200,0.183246117
2004/5/25,0.491070986,0.509106994,0.487320989,0.507321,0.428915888,319978400,3.309096806
2004/5/26,0.505892992,0.513929009,0.5,0.509106994,0.430425882,322168000,0.635312548
2004/5/27,0.508213997,0.510713995,0.496785998,0.503036022,0.425293207,235972800,-1.018857161
2004/5/28,0.501429021,0.504821002,0.496428996,0.501070976,0.423631877,145717600,-0.071404942
2004/6/1,0.496250004,0.503570974,0.493036002,0.501070976,0.423631877,182134400,0.971480634
2004/6/2,0.500536025,0.520892978,0.496428996,0.516429007,0.436616302,318712800,3.175192534
2004/6/3,0.51285702,0.517678976,0.505178988,0.507143021,0.428765416,250930400,-1.114150543
2004/6/4,0.50999999,0.522320986,0.509106994,0.513929009,0.434502602,399112000,0.770395892
2004/6/7,0.518571019,0.535356998,0.514464021,0.532320976,0.450052321,295876000,2.651508969
2004/6/8,0.535535991,0.543570995,0.532679021,0.541963995,0.458204895,415620800,1.200293429
2004/6/9,0.537320971,0.548393011,0.535713971,0.539286017,0.455940813,349204800,0.36571175
2004/6/10,0.539286017,0.553035975,0.539286017,0.548928976,0.464093447,257577600,1.788097286
2004/6/14,0.547321022,0.547856987,0.526786029,0.537856996,0.454732746,243986400,-1.729154395
2004/6/15,0.545356989,0.556070983,0.540356994,0.548035979,0.463338792,444634400,0.491236093
2004/6/16,0.547500014,0.595000029,0.545179009,0.584643006,0.494288087,909641600,6.784107954
2004/6/17,0.581429005,0.591606975,0.575178981,0.585892975,0.495344907,551320000,0.76775851
2004/6/18,0.583213985,0.596607029,0.579106987,0.587679029,0.496854842,406252000,0.765592674
2004/6/21,0.591428995,0.598213971,0.573571026,0.577320993,0.488097817,390213600,-2.385409289
2004/6/22,0.576785982,0.590892971,0.576606989,0.589286029,0.49821347,360511200,2.167189925
2004/6/23,0.589286029,0.604107022,0.587320983,0.601786017,0.508781791,390868800,2.121208964
2004/6/24,0.598393023,0.601786017,0.588928998,0.592499971,0.500930607,252515200,-0.98481289
2004/6/25,0.590535998,0.601786017,0.589286029,0.601786017,0.508781791,323428000,1.905052208
2004/6/28,0.610356987,0.610535979,0.575178981,0.580178976,0.490513891,521096800,-4.944321296
2004/6/29,0.572678983,0.589106977,0.560892999,0.580357015,0.490664244,590553600,1.340721791
2004/6/30,0.581429005,0.588750005,0.569464028,0.581071019,0.491268039,373044000,-0.061569941
2004/7/1,0.573213995,0.579999983,0.569643021,0.576785982,0.487645149,341941600,0.623150723
2004/7/2,0.544286013,0.556786001,0.530893028,0.555000007,0.469226122,910683200,1.968449355
2004/7/6,0.558393002,0.561070979,0.550000012,0.552679002,0.467263997,348980800,-1.023293497
2004/7/7,0.550893009,0.560000002,0.538035989,0.542679012,0.458809376,397992000,-1.49103306
2004/7/8,0.538035989,0.547856987,0.534820974,0.538214028,0.455034673,233380000,0.033090551
2004/7/9,0.540535986,0.544642985,0.536249995,0.536249995,0.453373939,208863200,-0.792915051
2004/7/12,0.536071002,0.536428988,0.516606987,0.520357013,0.439937323,511621600,-2.931326198
2004/7/13,0.522320986,0.52857101,0.518213987,0.521785975,0.44114536,316176000,-0.102429599
2004/7/14,0.515357018,0.535179019,0.513213992,0.528213978,0.446579874,835800000,2.494767677
2004/7/15,0.583213985,0.600535989,0.573392987,0.588036001,0.49715659,1767724000,0.826800435
2004/7/16,0.585713983,0.587857008,0.573571026,0.574999988,0.486135215,488381600,-1.82921952
2004/7/19,0.571606994,0.57535702,0.565357029,0.57089299,0.482662827,533170400,-0.124911705
2004/7/20,0.570536017,0.574999988,0.563392997,0.574999988,0.486135215,323747200,0.782416977
2004/7/21,0.578929007,0.584106982,0.559642971,0.564643025,0.477378786,301257600,-2.467656911
2004/7/22,0.558036029,0.566606998,0.554642975,0.565714002,0.478284538,334118400,1.375891862
2004/7/23,0.563036025,0.566963971,0.544286013,0.548214018,0.463489056,273571200,-2.63251472
2004/7/26,0.550893009,0.561607003,0.54964298,0.558214009,0.471943617,393932000,1.328933202
2004/7/27,0.567857027,0.584820986,0.563750029,0.579106987,0.489607602,425006400,1.981125342
2004/7/28,0.576964021,0.578750014,0.556429029,0.576250017,0.487192124,285051200,-0.123751918
2004/7/29,0.579820991,0.586071014,0.573750019,0.582857013,0.492778182,222157600,0.523613708
2004/7/30,0.583036005,0.589286029,0.571429014,0.577499986,0.488249213,243023200,-0.949515939
2004/8/2,0.556786001,0.574999988,0.555893004,0.563929021,0.476775229,365092000,1.28290234
2004/8/3,0.561607003,0.566429019,0.556249976,0.558749974,0.472396702,211629600,-0.508723969
2004/8/4,0.55696398,0.573571026,0.556607008,0.567678988,0.479945719,276488800,1.92382419
2004/8/5,0.56803602,0.576785982,0.558036029,0.560536027,0.473906785,244501600,-1.320337547
2004/8/6,0.551786005,0.555356979,0.530357003,0.531786025,0.449599832,492290400,-3.6245901
2004/8/9,0.533035994,0.543749988,0.532320976,0.541070998,0.457450032,290847200,1.507403672
2004/8/10,0.542679012,0.563214004,0.541963995,0.562856972,0.475868851,351036000,3.718212784
2004/8/11,0.555356979,0.555893004,0.540356994,0.553749979,0.468169391,322392000,-0.289363578
2004/8/12,0.543749988,0.550893009,0.540714025,0.542321026,0.458506912,226200800,-0.26279757
2004/8/13,0.546428978,0.558570981,0.542856991,0.550714016,0.465602636,328048000,0.784189288
2004/8/16,0.553570986,0.566429019,0.547142982,0.54964298,0.464697063,435674400,-0.70957579
2004/8/17,0.546070993,0.555893004,0.541963995,0.551249981,0.46605584,323019200,0.948409281
2004/8/18,0.544821024,0.568750024,0.544463992,0.566785991,0.479190797,364655200,4.031593181
2004/8/19,0.562678993,0.568929017,0.542142987,0.548393011,0.463640362,388920000,-2.538922163
2004/8/20,0.548393011,0.553393006,0.544463992,0.550000012,0.46499911,316780800,0.293038167
2004/8/23,0.551070988,0.558393002,0.546428978,0.555000007,0.469226122,254660000,0.712978738
2004/8/24,0.558214009,0.570536017,0.55696398,0.570536017,0.482361138,374136000,2.207398671
2004/8/25,0.569106996,0.591964006,0.566606998,0.590179026,0.498968214,505618400,3.702648221
2004/8/26,0.589999974,0.628214002,0.584643006,0.618929029,0.523275375,955858400,4.903229834
2004/8/27,0.619286001,0.620714009,0.607142985,0.613393009,0.518594682,388813600,-0.951578433
2004/8/30,0.607142985,0.620000005,0.606428981,0.60928601,0.515122354,218142400,0.352968815
2004/8/31,0.608393013,0.624107003,0.607142985,0.615893006,0.520708263,376560800,1.232754598
2004/9/1,0.612500012,0.642678976,0.610535979,0.640357018,0.541391551,515726400,4.548082458
2004/9/2,0.633929014,0.639464021,0.621963978,0.636785984,0.538372397,406324800,0.450676617
2004/9/3,0.625178993,0.641429007,0.625178993,0.629106998,0.53188026,293468000,0.628300973
2004/9/7,0.632143021,0.64625001,0.629106998,0.638571024,0.539881647,301957600,1.016859018
2004/9/8,0.637499988,0.653035998,0.637143016,0.649106979,0.548789263,343526400,1.82070455
2004/9/9,0.644643009,0.648213983,0.629999995,0.637499988,0.538976133,461339200,-1.108058341
2004/9/10,0.636785984,0.646964014,0.633213997,0.64053601,0.541542947,328014400,0.58889899
2004/9/13,0.64071399,0.644106984,0.630713999,0.635536015,0.537315547,281976800,-0.80815696
2004/9/14,0.629285991,0.634820998,0.621070981,0.633750021,0.535805643,254822400,0.709380207
2004/9/15,0.631429017,0.633571029,0.621429026,0.628570974,0.531427145,232668800,-0.45263088
2004/9/16,0.628570974,0.656428993,0.626429021,0.649106979,0.548789263,501916800,3.267094147
2004/9/17,0.652679026,0.667500019,0.649999976,0.663214028,0.560716033,502308800,1.614116791
2004/9/20,0.658571005,0.678214014,0.658393025,0.673393011,0.56932199,245000000,2.250631461
2004/9/21,0.674107015,0.694106996,0.668928981,0.678749979,0.573850989,386652000,0.688757616
2004/9/22,0.680356979,0.681070983,0.657320976,0.659286022,0.557394981,401688000,-3.09704432
2004/9/23,0.661428988,0.669642985,0.659464002,0.665535986,0.562679052,397404000,0.620928099
2004/9/24,0.668749988,0.678570986,0.663393021,0.665893018,0.56298095,369488000,-0.42721045
2004/9/27,0.659820974,0.678214014,0.657679021,0.670179009,0.566604614,397516000,1.569825146
2004/9/28,0.668928981,0.683749974,0.668749988,0.679286003,0.574304163,353186400,1.548299234
2004/9/29,0.677321017,0.693929017,0.675356984,0.690714002,0.583966017,273509600,1.977346714
2004/9/30,0.696429014,0.701250017,0.686607003,0.691963971,0.585022867,425012000,-0.64113405
2004/10/1,0.698571026,0.699820995,0.688929021,0.690536022,0.583815753,465404800,-1.150205754
2004/10/4,0.699643016,0.699643016,0.691963971,0.692678988,0.585627496,574084000,-0.995368741
2004/10/5,0.688570976,0.708392978,0.685714006,0.70303601,0.594383895,406162400,2.10073246
2004/10/6,0.705357015,0.727856994,0.704820991,0.725714028,0.613556743,446303200,2.886058026
2004/10/7,0.723928988,0.730893016,0.704643011,0.707499981,0.598157763,426148800,-2.269422461
2004/10/8,0.706429005,0.710178971,0.693570971,0.69749999,0.589703143,359228800,-1.263964835
2004/10/11,0.692857027,0.69749999,0.682142973,0.689107001,0.582607508,323870400,-0.541240989
2004/10/12,0.6875,0.688929021,0.672321022,0.683749974,0.578078151,460191200,-0.54545836
2004/10/13,0.694106996,0.709999979,0.691785991,0.709820986,0.600120246,1163008000,2.263914616
2004/10/14,0.77125001,0.816963971,0.759820998,0.803214014,0.679079473,2768427200,4.144441315
2004/10/15,0.801428974,0.814463973,0.789107025,0.8125,0.686930418,1031128000,1.381410791
2004/10/18,0.798214018,0.852679014,0.798214018,0.852679014,0.720899642,1200752000,6.823357472
2004/10/19,0.858928978,0.863393009,0.844820976,0.846786022,0.715917528,801992800,-1.413732283
2004/10/20,0.842499971,0.850000024,0.833036005,0.847679019,0.71667248,605108000,0.61472377
2004/10/21,0.847856998,0.85946399,0.845713973,0.856070995,0.723767698,724505600,0.96879508
2004/10/22,0.848928988,0.851249993,0.839643002,0.846607029,0.71576649,483067200,-0.273516227
2004/10/25,0.842857003,0.854286015,0.840535998,0.849107027,0.717879891,392644000,0.741528375
2004/10/26,0.847320974,0.858035982,0.838750005,0.85660702,0.724220812,594361600,1.095930151
2004/10/27,0.866249979,0.903928995,0.860179007,0.898213983,0.759397388,1193494400,3.689928408
2004/10/28,0.892499983,0.932500005,0.883929014,0.93196398,0.787931561,864264800,4.421736429
2004/10/29,0.925714016,0.949999988,0.925000012,0.935714006,0.791101933,810219200,1.080246198
2004/11/1,0.9375,0.951071024,0.929286003,0.936607003,0.791857004,602050400,-0.095252991
2004/11/2,0.935714006,0.965713978,0.935714006,0.955357015,0.807709217,729988000,2.099253466
2004/11/3,0.970893025,1.001963973,0.964106977,0.987679005,0.835035861,1204173600,1.728921604
2004/11/4,0.982679009,0.991963983,0.970893025,0.972320974,0.822051406,928625600,-1.054060936
2004/11/5,0.979642987,0.982142985,0.929286003,0.97714299,0.826128185,1205047200,-0.255194765
2004/11/8,0.969106972,0.990179002,0.961785972,0.971071005,0.820994437,526920800,0.202664175
2004/11/9,0.968393028,0.974107027,0.95321399,0.965179026,0.816013098,475764800,-0.33189021
2004/11/10,0.963392973,0.989107013,0.962679029,0.977679014,0.826581419,508676000,1.482888257
2004/11/11,0.981249988,0.989821017,0.968393028,0.987500012,0.834884524,407299200,0.636945113
2004/11/12,0.982321024,0.99446398,0.979286015,0.991070986,0.837903559,395701600,0.89074362
2004/11/15,0.985714018,0.990356982,0.970357001,0.986428976,0.833979189,376045600,0.072531962
2004/11/16,0.985000014,0.985714018,0.972856998,0.981070995,0.829449058,295103200,-0.398885169
2004/11/17,0.985535979,0.990179002,0.968213975,0.980356991,0.828845441,397751200,-0.525499636
2004/11/18,0.969642997,0.990179002,0.969464004,0.989107013,0.836243391,459149600,2.007338374
2004/11/19,0.990893006,1.016250014,0.973213971,0.985179007,0.83292222,765279200,-0.576651489
2004/11/22,1.103571057,1.142856956,1.03392899,1.095535994,0.926223874,2568210400,-0.728096636
2004/11/23,1.112499952,1.115178943,1.090178967,1.094107032,0.925015926,911450400,-1.653296295
2004/11/24,1.101606965,1.164286017,1.099107027,1.143749952,0.966986239,1390788000,3.825591939
2004/11/26,1.166964054,1.174286008,1.148929,1.152678967,0.974535465,550144000,-1.224124045
2004/11/29,1.231250048,1.242321014,1.203750014,1.222143054,1.03326416,1712916800,-0.73965428
2004/11/30,1.228392959,1.228392959,1.197321057,1.197321057,1.012277842,1028518400,-2.529475694
2004/12/1,1.210536003,1.213392973,1.183393002,1.210536003,1.023451447,800553600,0
2004/12/2,1.180892944,1.194643021,1.154643059,1.164463997,0.984499156,987442400,-1.391230892
2004/12/3,1.152320981,1.16071403,1.102679014,1.119285941,0.946303189,1238848800,-2.86682621
2004/12/6,1.147320986,1.182857037,1.124107003,1.17464304,0.993105531,1247920800,2.38137838
2004/12/7,1.177320957,1.191606998,1.117143035,1.123036027,0.9494735,1056899200,-4.610886258
2004/12/8,1.126428962,1.150535941,1.108036041,1.129999995,0.955361366,691902400,0.31702252
2004/12/9,1.121606946,1.149999976,1.108392954,1.142678976,0.966080904,741501600,1.878735696
2004/12/10,1.161249995,1.179463983,1.155357003,1.163393021,0.983593762,775773600,0.184544707
2004/12/13,1.171785951,1.176785946,1.15357101,1.15910697,0.979969978,395040800,-1.082021919
2004/12/14,1.167857051,1.176429033,1.161070943,1.165892959,0.985707641,415721600,-0.168179167
2004/12/15,1.164999962,1.168928981,1.154643059,1.165356994,0.985254407,398361600,0.030646509
2004/12/16,1.181249976,1.205356956,1.179463983,1.189285994,1.005485058,1126115200,0.680297785
2004/12/17,1.193570971,1.197142959,1.15892899,1.160536051,0.981178284,783496000,-2.767738281
2004/12/20,1.16910696,1.178570986,1.102856994,1.120000005,0.946907282,1168126400,-4.200381761
2004/12/21,1.13499999,1.138749957,1.100000024,1.137320995,0.961551189,1064414400,0.204493823
2004/12/22,1.136785984,1.149286032,1.132143021,1.138393044,0.962457418,565829600,0.141368776
2004/12/23,1.138393044,1.147320986,1.135714054,1.143036008,0.966383219,245929600,0.407852405
2004/12/27,1.157142997,1.163393021,1.122856975,1.12785697,0.953549623,559490400,-2.530890913
2004/12/28,1.130357027,1.147320986,1.108036041,1.146070957,0.968948722,611755200,1.390174056
2004/12/29,1.139464021,1.160356998,1.135179043,1.15071404,0.972874284,449562400,0.987307968
2004/12/30,1.157320976,1.161249995,1.146785975,1.157142997,0.978309512,345340800,-0.015378575
2004/12/31,1.158750057,1.16071403,1.14339304,1.149999976,0.972270429,278588800,-0.755131014
2005/1/3,1.156785965,1.162678957,1.117856979,1.130179048,0.95551312,691992000,-2.300072631
2005/1/4,1.139106989,1.16910696,1.124464035,1.141785979,0.965325654,1096810400,0.235183384
2005/1/5,1.151070952,1.165179014,1.143749952,1.15178597,0.973780394,680433600,0.062117571
2005/1/6,1.154821038,1.15910697,1.130892992,1.152678967,0.974535465,705555200,-0.185489496
2005/1/7,1.16071403,1.243392944,1.15625,1.236606956,1.045492887,2227450400,6.538468846
2005/1/10,1.246963978,1.262500048,1.212142944,1.231428981,1.041115046,1725309600,-1.245825642
2005/1/11,1.21875,1.234820962,1.145357013,1.152856946,0.974685907,2611627200,-5.40660956
2005/1/12,1.168750048,1.176785946,1.130357027,1.168928981,0.988274157,1919702400,0.015309787
2005/1/13,1.316249967,1.328928947,1.245179057,1.246428967,1.053796887,3164716800,-5.304539553
2005/1/14,1.25446403,1.280714035,1.235535979,1.253571033,1.059834599,1770742400,-0.071185524
2005/1/18,1.24732101,1.262500048,1.209820986,1.261607051,1.066629291,1006460000,1.14533798
2005/1/19,1.258749962,1.276070952,1.24553597,1.247856975,1.055003524,751895200,-0.865381337
2005/1/20,1.243749976,1.272678971,1.240535975,1.258213997,1.063760519,914922400,1.162936362
2005/1/21,1.273393035,1.27857101,1.25,1.258749962,1.064213753,911332800,-1.149925646
2005/1/24,1.267500043,1.281785965,1.259821057,1.263571024,1.068289399,841629600,-0.309981763
2005/1/25,1.274464011,1.300714016,1.266785979,1.286607027,1.087765574,969231200,0.95279394
2005/1/26,1.297500014,1.299106956,1.271785975,1.290179014,1.090785861,739496800,-0.564238922
2005/1/27,1.288571,1.302142978,1.277678967,1.297142982,1.096672893,496227200,0.66523167
2005/1/28,1.296785951,1.321071029,1.293570995,1.321071029,1.116902828,801612000,1.87271292
2005/1/31,1.331786036,1.390892982,1.330536008,1.373214006,1.160987616,1681097600,3.110707636
2005/2/1,1.375892997,1.388749957,1.367499948,1.384464025,1.170498967,678395200,0.622942971
2005/2/2,1.391963959,1.426964045,1.387320995,1.421964049,1.202203035,1020062400,2.155234725
2005/2/3,1.412500024,1.418393016,1.380892992,1.389464021,1.17472589,731651200,-1.630867449
2005/2/4,1.390535951,1.409464002,1.384464025,1.407856941,1.190276623,563556000,1.245634142
2005/2/7,1.409464002,1.416964054,1.383929014,1.409643054,1.191786289,524456800,0.012703578
2005/2/8,1.411964059,1.453214049,1.406963944,1.444643021,1.221377492,890019200,2.314432974
2005/2/9,1.447142959,1.464107037,1.394642949,1.406070948,1.188766837,1191456000,-2.838144687
2005/2/10,1.405714035,1.415714025,1.368929029,1.399286032,1.183030009,1093019200,-0.45727674
2005/2/11,1.426071048,1.460000038,1.409643054,1.450178981,1.226057649,1201054400,1.690514164
2005/2/14,1.477321029,1.514106989,1.465178967,1.511250019,1.277690768,1271463200,2.296656563
2005/2/15,1.547500014,1.590713978,1.53571403,1.578750014,1.334758759,2312217600,2.019386088
2005/2/16,1.574107051,1.610713959,1.55982101,1.609464049,1.36072588,1639243200,2.246162256
2005/2/17,1.618749976,1.622856975,1.561607003,1.56803596,1.325699925,1518473600,-3.132912229
2005/2/18,1.566786051,1.568928957,1.540179014,1.550179005,1.310603499,1163254400,-1.05994345
2005/2/22,1.541071057,1.576786041,1.523036003,1.523036003,1.287655115,1219293600,-1.170293487
2005/2/23,1.548570991,1.579463959,1.527678967,1.575536013,1.332041025,1345181600,1.741284207
2005/2/24,1.580000043,1.594820976,1.566606998,1.588035941,1.342609406,1519028000,0.508601139
2005/2/25,1.600357056,1.605535984,1.574820995,1.589107037,1.343515158,915510400,-0.702969318
2005/2/28,1.595713973,1.61214304,1.570000052,1.602143049,1.354536176,651610400,0.402896528
2005/3/1,1.606786013,1.611070991,1.577142954,1.58928597,1.343666434,468188000,-1.089133387
2005/3/2,1.580356956,1.603214025,1.574285984,1.575713992,1.332191348,458161200,-0.29379207
